,ts_code,open,high,low,close,pre_close,vol,amount,turn,paused,pct_chg,isST
2008-05-14,sh.600519,100.3732533000,102.6377373000,100.2713515200,102.3320319600,101.3130141600,600844,108222058.0000,0.147291,0,1.005805,0
2008-05-13,sh.600519,99.9090340800,103.5435309000,99.1843992000,101.3130141600,102.4679010000,514506,91723212.0000,0.126126,0,-1.127068,0
2008-05-12,sh.600519,98.7824532900,103.3453885500,97.8257088000,102.4679010000,100.6223465400,920633,163594356.0000,0.225684,0,1.834137,0
2008-05-09,sh.600519,101.8961187900,101.8961187900,99.3598967100,100.6223465400,101.3526426300,577401,102419877.0000,0.141544,0,-0.720546,0
2008-05-08,sh.600519,99.0655137900,101.7885558000,96.8066910000,101.3526426300,99.3768803400,886066,154116406.0000,0.217210,0,1.988154,0
2008-05-07,sh.600519,100.7695380000,102.8075736000,99.3429130800,99.3768803400,101.7772333800,735375,131020228.0000,0.180269,0,-2.358441,0
2008-05-06,sh.600519,103.6001430000,103.6001430000,100.8148276800,101.7772333800,103.9737828600,848761,152222994.0000,0.208065,0,-2.112602,0
2008-05-05,sh.600519,103.8265914000,105.0607351800,102.9660874800,103.9737828600,103.6737387300,808973,148396736.0000,0.198311,0,0.289411,0
2008-04-30,sh.600519,100.0109358600,104.6757729000,100.0109358600,103.6737387300,99.9599849700,1188327,215284885.0000,0.291306,0,3.715239,0
2008-04-29,sh.600519,97.3784732100,100.6393301700,97.3784732100,99.9599849700,99.9769686000,614926,107374297.0000,0.150743,0,-0.016987,0
2008-04-28,sh.600519,99.6316347900,100.4694938700,96.3368105700,99.9769686000,100.6676362200,1277232,220439148.0000,0.313100,0,-0.686088,0
2008-04-25,sh.600519,104.1662640000,104.1662640000,100.6563138000,100.6676362200,105.2815223700,2384507,429087518.0000,0.584537,0,-4.382424,0
2008-04-24,sh.600519,103.6001430000,106.4986825200,100.2034170000,105.2815223700,96.8180134200,3932187,718031257.0000,0.963934,0,8.741666,0
2008-04-23,sh.600519,91.3719294000,97.9389330000,88.8809970000,96.8180134200,93.5231892000,1266988,211089327.0000,0.310589,0,3.523007,0
2008-04-22,sh.600519,93.9760860000,97.3728120000,87.7487550000,93.5231892000,97.1123963400,2212942,359871902.0000,0.542480,0,-3.695929,0
2008-04-21,sh.600519,101.9017800000,103.6001430000,93.9874084200,97.1123963400,96.2745372600,1452256,250079531.0000,0.356005,0,0.870279,0
2008-04-18,sh.600519,94.3440646500,97.6558725000,92.8438440000,96.2745372600,95.7423835200,1376797,229547374.0000,0.337507,0,0.555820,0
2008-04-17,sh.600519,96.5236305000,98.5050540000,94.0326981000,95.7423835200,95.7423835200,1040105,176634095.0000,0.254971,0,0.000000,0
2008-04-16,sh.600519,95.1083280000,97.9389330000,92.8778112600,95.7423835200,95.3234539800,1563877,265734673.0000,0.383368,0,0.439476,0
2008-04-15,sh.600519,94.5422070000,95.3913885000,91.4285415000,95.3234539800,95.1592788900,2014840,330691480.0000,0.493917,0,0.172532,0
2008-04-14,sh.600519,99.0598525800,99.0598525800,94.9271692800,95.1592788900,99.4391536500,2168437,369038598.0000,0.531570,0,-4.304012,0
2008-04-11,sh.600519,101.0525985000,101.3356590000,99.0711750000,99.4391536500,100.9903251900,2395773,424169970.0000,0.587299,0,-1.535964,0
2008-04-10,sh.600519,103.0340220000,103.6001430000,99.5806839000,100.9903251900,103.8548974500,2040977,365825520.0000,0.500324,0,-2.758244,0
2008-04-09,sh.600519,106.8270327000,107.5629900000,103.5152248500,103.8548974500,108.4291551300,1250713,234604519.0000,0.306599,0,-4.218661,0
2008-04-08,sh.600519,104.4493245000,109.2613530000,103.0340220000,108.4291551300,104.6078383800,1305819,247291459.0000,0.320108,0,3.652993,0
2008-04-07,sh.600519,100.2034170000,105.0154455000,99.0711750000,104.6078383800,100.7751992100,2196869,394870541.0000,0.538539,0,3.803160,0
2008-04-03,sh.600519,101.3356590000,103.0340220000,99.0711750000,100.7751992100,103.3623721800,1341976,237997145.0000,0.328971,0,-2.503016,0
2008-04-02,sh.600519,104.1662640000,106.9968690000,97.3784732100,103.3623721800,104.5342426500,1643103,298960718.0000,0.402789,0,-1.121036,0
2008-04-01,sh.600519,107.2799295000,107.2799295000,103.0340220000,104.5342426500,106.2665729100,1367900,252613478.0000,0.335326,0,-1.630181,0
2008-03-31,sh.600519,105.1852818000,107.2799295000,103.6001430000,106.2665729100,105.6268561800,1502108,281358730.0000,0.368226,0,0.605641,0
2008-03-28,sh.600519,102.7509615000,106.2042996000,101.9017800000,105.6268561800,102.5018682600,671620,123097898.0000,0.164641,0,3.048716,0
2008-03-27,sh.600519,102.4679010000,106.4194255800,102.4112889000,102.5018682600,105.0097842900,1892465,344830534.0000,0.463918,0,-2.388273,0
2008-03-26,sh.600519,106.1476875000,107.5629900000,103.6001430000,105.0097842900,105.8419821600,447511,83590677.0000,0.109703,0,-0.786265,0
2008-03-25,sh.600519,106.4307480000,108.6839095800,105.2985060000,105.8419821600,108.8707295100,1128782,211875344.0000,0.276709,0,-2.781962,0
2008-03-24,sh.600519,109.8274740000,111.1635195600,107.3365416000,108.8707295100,109.6463152800,935677,179280128.0000,0.229371,0,-0.707350,0
2008-03-21,sh.600519,109.9973103000,111.5258370000,108.2423352000,109.6463152800,109.2273857400,399904,77823413.0000,0.098032,0,0.383534,0
2008-03-20,sh.600519,107.5063779000,110.9597160000,101.6187195000,109.2273857400,108.1744006800,1475599,275079993.0000,0.361728,0,0.973415,0
2008-03-19,sh.600519,107.0025302100,110.3935950000,106.4930213100,108.1744006800,107.3025743400,1857929,355372038.0000,0.455452,0,0.812498,0
2008-03-18,sh.600519,111.4352576400,113.2242000000,105.2985060000,107.3025743400,113.6261459100,3022486,577180431.0000,0.740931,0,-5.565250,0
2008-03-17,sh.600519,113.2411836300,115.4773615800,112.3750185000,113.6261459100,116.0774498400,1718918,344059102.0000,0.421375,0,-2.111777,0
2008-03-14,sh.600519,118.7721858000,118.7721858000,115.4830227900,116.0774498400,120.4139367000,1185808,244698923.0000,0.290688,0,-3.601318,0
2008-03-13,sh.600519,112.1542313100,121.7160150000,108.1517558400,120.4139367000,120.1591822500,1669009,344992828.0000,0.409140,0,0.212013,0
2008-03-12,sh.600519,123.4087167900,123.8559523800,117.9569715600,120.1591822500,121.5914683800,611960,130239209.0000,0.150016,0,-1.177949,0
2008-03-11,sh.600519,117.4701075000,122.5651965000,116.6492320500,121.5914683800,118.6533003900,1137728,241463106.0000,0.278902,0,2.476264,0
2008-03-10,sh.600519,118.8854100000,121.7273374200,117.3002712000,118.6533003900,120.6800135700,1067285,223726599.0000,0.261634,0,-1.679412,0
2008-03-07,sh.600519,122.4236662500,122.5708577100,118.3759011000,120.6800135700,122.8595794200,1489627,315047844.0000,0.365166,0,-1.774033,0
2008-03-06,sh.600519,124.9315822800,126.8111040000,122.7350328000,122.8595794200,124.9259210700,819736,180277491.0000,0.200950,0,-1.654051,0
2008-03-05,sh.600519,125.0617901100,127.9999581000,123.1313175000,124.9259210700,125.0731125300,1403869,310232368.0000,0.344144,0,-0.117682,0
2008-03-04,sh.600519,127.8414442200,129.5850969000,122.8765630500,125.0731125300,121.4329545000,3789826,847885908.0000,0.929036,0,2.997666,0
2008-03-03,sh.600519,115.5452961000,121.4329545000,115.5452961000,121.4329545000,110.3935950000,1778317,380241620.0000,0.435936,0,10.000000,0
2008-02-29,sh.600519,107.8460505000,110.9483935800,106.4873601000,110.3935950000,107.5629900000,711440,137296143.0000,0.174402,0,2.631579,0
2008-02-28,sh.600519,108.8027949900,109.8274740000,106.4420704200,107.5629900000,108.7971337800,722637,137808743.0000,0.177147,0,-1.134349,0
2008-02-27,sh.600519,105.8646270000,110.3935950000,103.7133672000,108.7971337800,106.3175238000,1211616,231597749.0000,0.297015,0,2.332263,0
2008-02-26,sh.600519,112.0919580000,113.4223423500,105.2418939000,106.3175238000,111.4465800600,3514323,669275552.0000,0.861499,0,-4.602254,0
2008-02-25,sh.600519,113.1675879000,113.2242000000,110.9597160000,111.4465800600,113.5638726000,1121779,222633128.0000,0.274992,0,-1.864409,0
2008-02-22,sh.600519,116.0604662100,116.8870028700,111.5258370000,113.5638726000,116.3038982400,1942193,391675409.0000,0.476108,0,-2.355917,0
2008-02-21,sh.600519,118.0362285000,118.2570156900,115.9415808000,116.3038982400,116.6775381000,1220408,250662269.0000,0.299170,0,-0.320235,0
2008-02-20,sh.600519,117.1870470000,118.8287979000,116.1397231500,116.6775381000,117.1813857900,970139,200650696.0000,0.237819,0,-0.429972,0
2008-02-19,sh.600519,117.1587409500,117.7531680000,114.9225630000,117.1813857900,117.1644021600,728733,149403801.0000,0.178641,0,0.014495,0
2008-02-18,sh.600519,114.2432178000,117.2436591000,114.2432178000,117.1644021600,113.8356106800,1257682,257765662.0000,0.308308,0,2.924212,0
2008-02-15,sh.600519,114.9055793700,114.9225630000,112.0919580000,113.8356106800,114.9848363100,1281110,256163700.0000,0.314051,0,-0.999458,0
2008-02-14,sh.600519,116.0548050000,116.5643139000,114.4130541000,114.9848363100,114.9225630000,755616,153806138.0000,0.185231,0,0.054187,0
2008-02-13,sh.600519,117.7531680000,117.7531680000,114.3564420000,114.9225630000,118.5344149800,497172,101444765.0000,0.121877,0,-3.047094,0
2008-02-05,sh.600519,120.0176520000,120.0176520000,117.7531680000,118.5344149800,120.0063295800,847830,177590097.0000,0.207837,0,-1.226526,0
2008-02-04,sh.600519,115.8340178100,121.5178726500,115.4886840000,120.0063295800,114.6451637100,2954633,617972158.0000,0.724297,0,4.676313,0
2008-02-01,sh.600519,116.0491437900,116.0491437900,112.6014669000,114.6451637100,116.6379096300,2146695,431423198.0000,0.526240,0,-1.708491,0
2008-01-31,sh.600519,119.4458697900,120.5837730000,116.6209260000,116.6379096300,121.5801459600,1390499,289075904.0000,0.340866,0,-4.065001,0
2008-01-30,sh.600519,122.8482570000,122.8482570000,116.7341502000,121.5801459600,121.9764306600,2933197,621090086.0000,0.719042,0,-0.324892,0
2008-01-29,sh.600519,121.6310968500,123.4143780000,120.5837730000,121.9764306600,121.5971295900,1010703,217278903.0000,0.247763,0,0.311939,0
2008-01-28,sh.600519,121.9990755000,124.5466200000,118.2626769000,121.5971295900,123.9182256900,1417041,303150636.0000,0.347373,0,-1.873090,0
2008-01-25,sh.600519,125.6222499000,127.6602855000,122.2821360000,123.9182256900,125.6788620000,1799311,397838438.0000,0.441082,0,-1.400901,0
2008-01-24,sh.600519,125.6788620000,126.9809403000,122.8482570000,125.6788620000,124.6145545200,1848556,408534678.0000,0.453154,0,0.854082,0
2008-01-23,sh.600519,121.2065061000,124.7164563000,120.3799694400,124.6145545200,119.1854541300,2314633,502720215.0000,0.567408,0,4.555169,0
2008-01-22,sh.600519,117.1757245800,124.5183139500,113.7903210000,119.1854541300,119.4571922100,4490866,949589574.0000,1.100889,0,-0.227475,0
2008-01-21,sh.600519,121.9707694500,123.0067708800,117.1870470000,119.4571922100,121.6990313700,2498681,531115484.0000,0.612525,0,-1.842121,0
2008-01-18,sh.600519,123.4483452600,124.2635595000,120.5837730000,121.6990313700,123.4143780000,2041694,441871091.0000,0.500500,0,-1.389908,0
2008-01-17,sh.600519,126.5223822900,126.5280435000,122.2821360000,123.4143780000,126.1544036400,3161352,697313171.0000,0.774972,0,-2.171960,0
2008-01-16,sh.600519,128.3962428000,128.5094670000,125.6788620000,126.1544036400,129.2793915600,2241908,502236876.0000,0.549580,0,-2.417238,0
2008-01-15,sh.600519,127.0375524000,130.5191965500,127.0375524000,129.2793915600,126.8790385200,2130322,486145572.0000,0.522226,0,1.891846,0
2008-01-14,sh.600519,127.3772250000,129.4152606000,123.6974385000,126.8790385200,122.2934584200,4292507,959882221.0000,1.052263,0,3.749649,0
2008-01-11,sh.600519,123.4143780000,124.4617018500,120.0176520000,122.2934584200,122.8935466800,1981108,425014224.0000,0.485648,0,-0.488298,0
2008-01-10,sh.600519,122.2821360000,124.2975267600,120.8102214000,122.8935466800,121.7386598400,2082664,450693940.0000,0.510543,0,0.948665,0
2008-01-09,sh.600519,119.9497174800,122.8256121600,119.9497174800,121.7386598400,121.7329986300,1200960,256589157.0000,0.294403,0,0.004648,0
2008-01-08,sh.600519,119.4515310000,123.1822683900,118.0928406000,121.7329986300,120.2044719300,3221828,682166585.0000,0.789797,0,1.271604,0
2008-01-07,sh.600519,121.9934142900,123.9804990000,118.8627651600,120.2044719300,121.8518840400,3040917,646078990.0000,0.745449,0,-1.351981,0
2008-01-04,sh.600519,120.0176520000,122.3274256800,117.7531680000,121.8518840400,121.2348121500,3330368,704732968.0000,0.816405,0,0.508995,0
2008-01-03,sh.600519,125.8486983000,128.5094670000,119.8931053800,121.2348121500,125.6901844200,2979946,638361163.0000,0.730503,0,-3.544730,0
2008-01-02,sh.600519,128.5094670000,129.6077417400,125.1127410000,125.6901844200,130.2078300000,1908575,428486871.0000,0.467867,0,-3.469563,0
2007-12-28,sh.600519,125.4524136000,130.2644421000,123.2841701700,130.2078300000,127.2923068500,2662799,600445954.0000,0.652757,0,2.290413,0
2007-12-27,sh.600519,125.6788620000,127.5470613000,122.9614812000,127.2923068500,125.6845232100,2190698,485898989.0000,0.537027,0,1.279227,0
2007-12-26,sh.600519,122.2708135800,126.5280435000,121.7443210500,125.6845232100,122.5651965000,1459384,322367541.0000,0.357753,0,2.545032,0
2007-12-25,sh.600519,118.5344149800,123.6295039800,118.5344149800,122.5651965000,118.5344149800,1715678,368772023.0000,0.420580,0,3.400514,0
2007-12-24,sh.600519,122.2142014800,122.2538299500,118.3079665800,118.5344149800,119.4685146300,2120379,449776303.0000,0.519789,0,-0.781876,0
2007-12-21,sh.600519,115.4886840000,120.2441004000,115.4886840000,119.4685146300,115.3641373800,951587,198189104.0000,0.233272,0,3.557758,0
2007-12-20,sh.600519,116.5077018000,116.7567950400,113.2525060500,115.3641373800,114.8942569500,690341,140714576.0000,0.169230,0,0.408969,0
2007-12-19,sh.600519,115.3754598000,116.5643139000,111.5201757900,114.8942569500,113.7846597900,1393365,278674107.0000,0.341569,0,0.975169,0
2007-12-18,sh.600519,117.2436591000,117.2493203100,112.0976192100,113.7846597900,119.4515310000,1850765,372844742.0000,0.453696,0,-4.744073,0
2007-12-17,sh.600519,121.7726271000,127.3772250000,117.1870470000,119.4515310000,122.2821360000,1745132,373879346.0000,0.427801,0,-2.314815,0
2007-12-14,sh.600519,112.6580790000,123.3464434800,111.5428206300,122.2821360000,113.5015992900,1600346,331667409.0000,0.392308,0,7.736043,0
2007-12-13,sh.600519,113.2242000000,115.2056235000,111.5258370000,113.5015992900,114.2432178000,1743749,349075780.0000,0.427462,0,-0.649156,0
2007-12-12,sh.600519,114.0167694000,116.7341502000,113.2015551600,114.2432178000,114.1979281200,2528187,511973884.0000,0.619759,0,0.039660,0
2007-12-11,sh.600519,112.6580790000,116.7341502000,112.3750185000,114.1979281200,109.2839978400,2970227,596580876.0000,0.728120,0,4.496481,0
2007-12-10,sh.600519,109.2839978400,109.2839978400,109.2839978400,109.2839978400,109.2839978400,0,0.0000,,1,0.000000,0
2007-12-07,sh.600519,104.6701116900,109.8274740000,104.6701116900,109.2839978400,104.3813899800,1161519,222166859.0000,0.284734,0,4.696815,0
2007-12-06,sh.600519,104.7154013700,104.7154013700,102.7509615000,104.3813899800,103.6058042100,527399,96863844.0000,0.129286,0,0.748599,0
2007-12-05,sh.600519,99.9769686000,104.7323850000,99.9769686000,103.6058042100,99.9203565000,992985,180611804.0000,0.243420,0,3.688382,0
2007-12-04,sh.600519,98.7881145000,101.0525985000,98.7881145000,99.9203565000,98.5729885200,900989,158913696.0000,0.220868,0,1.366876,0
2007-12-03,sh.600519,97.6728561300,99.0711750000,97.6558725000,98.5729885200,98.2163322900,851564,147689836.0000,0.208752,0,0.363127,0
2007-11-30,sh.600519,100.6563138000,100.6563138000,97.9389330000,98.2163322900,99.3485742900,1427292,248057710.0000,0.349886,0,-1.139666,0
2007-11-29,sh.600519,99.0824974200,101.3299977900,97.6445500800,99.3485742900,99.9939522300,1846321,323298143.0000,0.452606,0,-0.645417,0
2007-11-28,sh.600519,102.0150042000,103.1472462000,97.3728120000,99.9939522300,103.1019565200,1140600,201326440.0000,0.279606,0,-3.014491,0
2007-11-27,sh.600519,101.2790469000,104.1662640000,99.9203565000,103.1019565200,101.5168177200,1103638,199433858.0000,0.270545,0,1.561448,0
2007-11-26,sh.600519,100.4864775000,101.8904575800,99.0711750000,101.5168177200,98.5050540000,865649,154008451.0000,0.212205,0,3.057475,0
2007-11-23,sh.600519,100.7695380000,102.4679010000,97.6558725000,98.5050540000,100.9167294600,769224,134898312.0000,0.188567,0,-2.389765,0
2007-11-22,sh.600519,103.0340220000,104.1662640000,100.6393301700,100.9167294600,104.4889529700,772689,140489848.0000,0.189417,0,-3.418764,0
2007-11-21,sh.600519,105.2985060000,106.0344633000,103.3057600800,104.4889529700,105.0267679200,1241100,229047999.0000,0.304243,0,-0.512073,0
2007-11-20,sh.600519,103.3170825000,105.2985060000,103.0340220000,105.0267679200,103.3170825000,947292,174670137.0000,0.232219,0,1.654797,0
2007-11-19,sh.600519,101.9017800000,105.2985060000,100.5430896000,103.3170825000,101.8961187900,539734,98848664.0000,0.132310,0,1.394519,0
2007-11-16,sh.600519,103.8832035000,103.8832035000,101.5168177200,101.8961187900,104.1662640000,371566,67016964.0000,0.091086,0,-2.179345,0
2007-11-15,sh.600519,105.9042554700,105.9042554700,103.7133672000,104.1662640000,105.8476433700,1055782,195317064.0000,0.258814,0,-1.588491,0
2007-11-14,sh.600519,100.6449913800,106.0627693500,100.6449913800,105.8476433700,100.6449913800,1116403,203847742.0000,0.273674,0,5.169312,0
2007-11-13,sh.600519,97.3728120000,103.5718369500,97.3728120000,100.6449913800,96.4217287200,2391144,425423638.0000,0.586164,0,4.379985,0
2007-11-12,sh.600519,97.1520248100,97.7124846000,94.8252675000,96.4217287200,97.1010739200,1522422,256445671.0000,0.373206,0,-0.699625,0
2007-11-09,sh.600519,97.3841344200,100.3732533000,96.5236305000,97.1010739200,98.5163764200,512665,88657729.0000,0.125674,0,-1.436616,0
2007-11-08,sh.600519,101.1771451200,101.8961187900,97.3784732100,98.5163764200,101.1545002800,572311,99837136.0000,0.140296,0,-2.608008,0
2007-11-07,sh.600519,103.3170825000,104.7323850000,100.4298654000,101.1545002800,102.9943935300,908571,162628670.0000,0.222727,0,-1.786402,0
2007-11-06,sh.600519,101.9470696800,105.0833800200,101.9470696800,102.9943935300,103.0396832100,245919,44828815.0000,0.060284,0,-0.043955,0
2007-11-05,sh.600519,104.1662640000,105.2985060000,101.9017800000,103.0396832100,104.2058924700,527930,96705832.0000,0.129417,0,-1.119146,0
2007-11-02,sh.600519,103.6001430000,104.6134995900,100.7695380000,104.2058924700,104.6304832200,1383580,250008018.0000,0.339170,0,-0.405800,0
2007-11-01,sh.600519,108.9782925000,108.9782925000,104.1096519000,104.6304832200,108.1347722100,962049,178327384.0000,0.235836,0,-3.240661,0
2007-10-31,sh.600519,106.3231850100,108.9216804000,106.3231850100,108.1347722100,106.0910754000,1081422,206054370.0000,0.265099,0,1.926361,0
2007-10-30,sh.600519,108.7065544200,109.8161515800,103.7869629300,106.0910754000,107.9819195400,1256486,233823943.0000,0.308014,0,-1.751081,0
2007-10-29,sh.600519,109.2670142100,111.8088975000,106.9289344800,107.9819195400,110.4162398400,1107361,212842981.0000,0.271458,0,-2.204670,0
2007-10-26,sh.600519,107.9819195400,110.9597160000,104.8003195200,110.4162398400,109.6859437500,2001033,379656727.0000,0.490532,0,0.665803,0
2007-10-25,sh.600519,106.9968690000,112.0919580000,105.2985060000,109.6859437500,108.6895707900,2035328,394422086.0000,0.498939,0,0.916712,0
2007-10-24,sh.600519,106.4590540500,112.6580790000,95.7876732000,108.6895707900,106.4307480000,2546944,485816458.0000,0.624357,0,2.122343,0
2007-10-23,sh.600519,103.8832035000,109.2613530000,103.7699793000,106.4307480000,101.2847081100,2229093,420266818.0000,0.546439,0,5.080765,0
2007-10-22,sh.600519,100.7695380000,103.0340220000,99.3542355000,101.2847081100,101.9923593600,779737,139362375.0000,0.191144,0,-0.693828,0
2007-10-19,sh.600519,99.9203565000,105.2985060000,99.9203565000,101.9923593600,100.0845315900,1772868,320347389.0000,0.434600,0,1.906222,0
2007-10-18,sh.600519,101.1545002800,103.0340220000,98.5050540000,100.0845315900,103.0340220000,1995408,355237068.0000,0.489153,0,-2.862641,0
2007-10-17,sh.600519,104.1662640000,104.1662640000,102.4679010000,103.0340220000,104.7493686300,1470772,267399495.0000,0.360544,0,-1.637572,0
2007-10-16,sh.600519,106.9912077900,106.9912077900,102.5358355200,104.7493686300,106.7590981800,2109353,389861626.0000,0.517086,0,-1.882492,0
2007-10-15,sh.600519,99.6939081000,109.8274740000,99.6939081000,106.7590981800,101.2280960100,2090812,388728699.0000,0.512541,0,5.463902,0
2007-10-12,sh.600519,99.1277871000,102.1338896100,95.1083280000,101.2280960100,98.0917856700,2600908,456041256.0000,0.637585,0,3.197318,0
2007-10-11,sh.600519,93.3193856400,100.2034170000,93.1269045000,98.0917856700,93.1099208700,3055829,530601955.0000,0.749104,0,5.350522,0
2007-10-10,sh.600519,90.9813059100,95.3347764000,88.8809970000,93.1099208700,89.8773699600,2265111,370471299.0000,0.555268,0,3.596628,0
2007-10-09,sh.600519,82.9367265000,91.1454810000,82.9367265000,89.8773699600,83.3047051500,3771099,587350510.0000,0.924445,0,7.889909,0
2007-10-08,sh.600519,85.7843151300,87.6411920100,83.2197870000,83.3047051500,85.1842268700,2339280,349755743.0000,0.573450,0,-2.206425,0
2007-09-28,sh.600519,82.6423435800,86.3900646000,82.3819279200,85.1842268700,82.7046168900,2693713,406110739.0000,0.660336,0,2.998155,0
2007-09-27,sh.600519,82.4668460700,83.5028475000,80.7005485500,82.7046168900,82.4725072800,1271470,185721030.0000,0.311688,0,0.281441,0
2007-09-26,sh.600519,78.6964802100,83.5028475000,78.6964802100,82.4725072800,79.7721101100,3095959,450482553.0000,0.758942,0,3.385131,0
2007-09-25,sh.600519,80.0834766600,81.1251393000,78.4530481800,79.7721101100,80.1061215000,3024982,424466923.0000,0.741543,0,-0.416959,0
2007-09-24,sh.600519,81.5214240000,82.5404418000,79.5456617100,80.1061215000,82.0026268500,3170462,450160399.0000,0.777206,0,-2.312742,0
2007-09-21,sh.600519,82.1215122600,82.3649442900,80.2759578000,82.0026268500,82.1045286300,1278793,183153720.0000,0.313483,0,-0.124107,0
2007-09-20,sh.600519,80.2306681200,82.5687478500,80.2306681200,82.1045286300,80.1061215000,1290305,185888065.0000,0.316305,0,2.494699,0
2007-09-19,sh.600519,82.1441571000,82.3706055000,79.1267321700,80.1061215000,82.9197428700,2901321,410862934.0000,0.711228,0,-3.393187,0
2007-09-18,sh.600519,86.1636162000,86.1636162000,82.0196104800,82.9197428700,86.0334083700,1483666,218334186.0000,0.363705,0,-3.619135,0
2007-09-17,sh.600519,83.7859080000,86.6051905800,82.5177969600,86.0334083700,84.0066951900,3881924,581454298.0000,0.951613,0,2.412563,0
2007-09-14,sh.600519,81.5214240000,84.9181500000,80.2363293300,84.0066951900,81.4308446400,3662580,533527808.0000,0.897843,0,3.163239,0
2007-09-13,sh.600519,81.5214240000,81.8044845000,79.8230610000,81.4308446400,81.3629101200,2116570,302740276.0000,0.518855,0,0.083492,0
2007-09-12,sh.600519,80.9553030000,82.6536660000,79.4437599300,81.3629101200,81.4081998000,1219184,173598048.0000,0.298870,0,-0.055634,0
2007-09-11,sh.600519,80.3891820000,82.9254040800,80.3891820000,81.4081998000,80.4514553100,2586608,374651914.0000,0.634080,0,1.189221,0
2007-09-10,sh.600519,79.3984702500,81.6969215100,79.3984702500,80.4514553100,81.7818396600,4080208,577753207.0000,1.000220,0,-1.626752,0
2007-09-07,sh.600519,84.9124887900,84.9124887900,81.4648119000,81.7818396600,84.9124887900,3301169,480091647.0000,0.809247,0,-3.686912,0
2007-09-06,sh.600519,86.0503920000,86.0503920000,84.2954169000,84.9124887900,85.9428290100,2752558,412746126.0000,0.674761,0,-1.198862,0
2007-09-05,sh.600519,86.5712233200,87.7204489500,84.1142581800,85.9428290100,86.5032888000,2287969,343653908.0000,0.560872,0,-0.647909,0
2007-09-04,sh.600519,90.3529116000,90.3529116000,85.4842710000,86.5032888000,90.4774582200,4722008,723864066.0000,1.157551,0,-4.392444,0
2007-09-03,sh.600519,91.0888689000,92.5041714000,90.2962995000,90.4774582200,90.5397315300,1874914,303353295.0000,0.459616,0,-0.068771,0
2007-08-31,sh.600519,87.7487550000,90.6359721000,87.1826340000,90.5397315300,87.7430937900,1000740,158100458.0000,0.245321,0,3.187294,0
2007-08-30,sh.600519,87.1260219000,88.1959905900,86.8712674500,87.7430937900,86.9561856000,919487,142153246.0000,0.225403,0,0.904948,0
2007-08-29,sh.600519,86.4919663800,89.1414126600,86.0503920000,86.9561856000,87.0637485900,1199701,186047475.0000,0.294094,0,-0.123537,0
2007-08-28,sh.600519,87.1882952100,88.3148760000,86.6731251000,87.0637485900,87.7827222600,1720550,265824520.0000,0.421775,0,-0.819040,0
2007-08-27,sh.600519,88.8809970000,90.5680375800,87.7487550000,87.7827222600,88.9659151500,2082282,327422195.0000,0.510450,0,-1.329937,0
2007-08-24,sh.600519,90.5170866900,91.7059407900,88.3148760000,88.9659151500,90.5510539500,2063017,326076166.0000,0.505727,0,-1.750549,0
2007-08-23,sh.600519,87.8733016200,91.2587052000,87.1826340000,90.5510539500,87.8789628300,1926367,304024687.0000,0.472229,0,3.040650,0
2007-08-22,sh.600519,82.6536660000,88.7677728000,82.3706055000,87.8789628300,83.8085528400,2619515,401151824.0000,0.642147,0,4.856797,0
2007-08-21,sh.600519,81.2496859200,84.9181500000,81.2496859200,83.8085528400,81.2327022900,1881098,278103261.0000,0.461131,0,3.170944,0
2007-08-20,sh.600519,77.6151891000,81.9743208000,77.6151891000,81.2327022900,76.5169143600,1875135,265241753.0000,0.459670,0,6.163067,0
2007-08-17,sh.600519,77.0943577800,79.9249627800,76.1489357100,76.5169143600,76.4319962100,2416437,330979043.0000,0.592364,0,0.111110,0
2007-08-16,sh.600519,76.1489357100,78.1246980000,74.4449115000,76.4319962100,76.9924560000,2130630,286757937.0000,0.522302,0,-0.727945,0
2007-08-15,sh.600519,77.5076261100,79.5400005000,76.1432745000,76.9924560000,77.5189485300,2351953,323360822.0000,0.576557,0,-0.679174,0
2007-08-14,sh.600519,76.9924560000,78.1246980000,75.9847606200,77.5189485300,77.9718453300,1614446,218395050.0000,0.395765,0,-0.580849,0
2007-08-13,sh.600519,79.2456175800,79.2456175800,75.4978965600,77.9718453300,79.2342951600,1914059,259481908.0000,0.469211,0,-1.593320,0
2007-08-10,sh.600519,81.6120033600,82.3706055000,78.6908190000,79.2342951600,81.8554353900,2384176,338962358.0000,0.584456,0,-3.202151,0
2007-08-09,sh.600519,80.7288546000,82.8574695600,79.2569400000,81.8554353900,78.6059008500,1547505,224211231.0000,0.379355,0,4.133950,0
2007-08-08,sh.600519,78.4190809200,82.6423435800,76.8509257500,78.6059008500,78.4190809200,1294506,183151083.0000,0.317335,0,0.238234,0
2007-08-07,sh.600519,78.1530040500,78.6794965800,77.2528716600,78.4190809200,78.1643264700,2387426,327024703.0000,0.585252,0,0.325919,0
2007-08-06,sh.600519,78.1982937300,79.2512787900,77.0037784200,78.1643264700,78.1756488900,1746992,239532860.0000,0.428257,0,-0.014475,0
2007-08-03,sh.600519,73.5277954800,78.7417698900,73.4032488600,78.1756488900,73.5447791100,3410698,458343376.0000,0.836097,0,6.296661,0
2007-08-02,sh.600519,71.6143065000,74.4449115000,71.6143065000,73.5447791100,71.3482296300,2052129,264786522.0000,0.503058,0,3.078636,0
